epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.468838968276978,1752.570713694444,6.91250471012321,1004.7607275659386
2,7.084757089614868,1193.6332543566216,6.616647979028211,747.4354739233054
3,6.634143671035766,760.6274395518917,6.307444598717604,548.6411576332637
4,6.432186004638672,621.5311340068359,6.16848750828269,477.46340024554337
5,6.255766357421875,521.0085005326383,5.989884245181512,399.3683784372469
6,6.076353136062622,435.4383113393811,5.845007786208284,345.5052319463069
7,5.917884229660034,371.62460917771665,5.719540880397409,304.7649672605128
8,5.7775617046356205,322.9707315225414,5.625741751322489,277.4780279026473
9,5.659282543182373,286.94269969117033,5.552458551829447,257.87076584021884
10,5.5619467296600344,260.32913379703444,5.5072090131793905,246.46229323949254
11,5.481982866287232,240.32276314590337,5.45707426756442,234.41059743110262
12,5.415527807235717,224.87120300981516,5.432105433298442,228.63010447302975
13,5.359891498565674,212.70186673985356,5.401370309498495,221.7100194870631
14,5.314652917861938,203.2939411866638,5.376155299340893,216.18949166754214
15,5.280366832733154,196.44192346387783,5.361294754964863,213.00055151212229
