epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.143284382758202,1265.5782138261523,6.399808078424476,601.7295419076306
2,6.379500075177355,589.6328618603518,5.967680189645922,390.5985044748889
3,6.03628437573855,418.3357650454586,5.742714874047214,311.9100590723988
4,5.80938289406059,333.4133108419227,5.59954775011279,270.3041347648782
5,5.630742032568414,278.8689707362854,5.48846010717936,241.88444380559952
6,5.483299211069539,240.639319063896,5.412807650710251,224.26034932503188
7,5.364846179535339,213.75835174298015,5.352730141896325,211.18407402205904
8,5.269985191352837,194.4130834293193,5.310373917271084,202.42590478082312
9,5.192023030527822,179.8319907921887,5.278293293630673,196.0350154698212
10,5.1291180681158135,168.86812217127334,5.2570944958481025,191.92304719880465
11,5.078700465755863,160.5652602353203,5.232838808508984,187.32382589902357
12,5.04151436046406,154.7041155210577,5.224451713738988,185.75929333118435
13,5.016348523931665,150.85943721875208,5.2156906691685085,184.13895617016263
14,4.999634486931068,148.35892206609984,5.2143035221870555,183.8837054490059
15,4.9920182132816215,147.23327198817296,5.2134439367906875,183.72570961635554
