epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.144103629486663,1266.6154594594727,6.388008800890231,594.6712910614473
2,6.348340603259655,571.5435042499186,5.9241778540133145,373.97085030397267
3,5.983733807410394,396.9196262461549,5.708387368169954,301.38465369874126
4,5.752782257644089,315.06603684885494,5.550871700342813,257.46188773230216
5,5.570571607404894,262.58415139607735,5.453285608631306,233.52417586193005
6,5.427600110803808,227.60236899868036,5.372680404164127,215.4395595680094
7,5.314956661228176,203.35569975159794,5.328209052646778,206.06858548945033
8,5.221501339922894,185.2120416714997,5.285434209668897,197.4398951498858
9,5.144738078712821,171.52655233157896,5.257008874962266,191.9066152809588
10,5.081808278372476,161.0650431904935,5.2213688023751885,185.18749574835516
11,5.032266441044155,153.28001943921677,5.210994643103181,183.2762620348095
12,4.995433830238365,147.73702427124314,5.197195687789255,180.7646100255638
13,4.969728154021424,143.98773956210925,5.195466488287571,180.45230205120248
14,4.953439890683352,141.66142657407974,5.191472123319323,179.73294733652435
15,4.9450315957541,140.475289204024,5.189930935385555,179.45615843343475
