epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.460364870071411,1737.7820063320614,6.910597844038181,1002.8466089748856
2,7.121236743927002,1237.9805520176442,6.667741958252684,786.6173826794258
3,6.6591262550354005,779.8692325372218,6.311051050631586,550.6233778287309
4,6.41299610710144,609.717726789917,6.103410333073781,447.3808892777118
5,6.197511930465698,491.5245711309323,5.925105920094929,374.31808106727675
6,6.012307228088379,408.42456264886306,5.779137791273836,323.4801627254305
7,5.860774921417236,350.99603300334854,5.675659970037952,291.68077560953566
8,5.728779460906982,307.5936091459325,5.595388686014506,269.1822571400049
9,5.6149946937561035,274.51192256430255,5.526767804379949,251.33024824568045
10,5.5203012924194335,249.7102616657372,5.469398117065429,237.3173125264048
11,5.442330024719238,230.97974546764019,5.427984532910193,227.68988120052379
12,5.3767351760864255,216.3148912810346,5.399050693740388,221.19633343958478
13,5.32389813041687,205.1821518893277,5.365211825456448,213.83652590355848
14,5.278950448989868,196.16388326927193,5.347656800504216,210.11537833923416
15,5.243557565689087,189.34250403585048,5.334338935692153,207.3356413022836
16,5.216873495101929,184.35688936598274,5.326773413355479,205.7729575897091
17,5.196747783660888,180.68366294009098,5.315675660093388,203.50196484487066
18,5.1841262874603276,178.4174960667744,5.3123709284616805,202.830555489453
19,5.176327003479004,177.03137973149055,5.310523096530024,202.45610477983925
20,5.172599800109864,176.37277591414116,5.309040361392998,202.15613843984926
