epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.1450666199911845,1267.8357856067526,6.3614327952519965,579.0754588528462
2,6.310307067352813,550.2138755930214,5.883315889894588,358.9976670124455
3,5.935595032218453,378.2650090875578,5.6515775263505725,284.7402970309493
4,5.69628817265803,297.76011307857675,5.513264441554399,247.9592558038966
5,5.510288902572342,247.22253997918108,5.418830271575024,225.61505974280064
6,5.36899580607762,214.64721201662934,5.331168328884368,206.67930255236232
7,5.254200778164706,191.3684788523673,5.27698613212195,195.77893344998006
8,5.159344492615996,174.05032692861232,5.235318208447262,187.78885283704975
9,5.081529071876457,161.02007906158377,5.207328992773408,182.60566518212934
10,5.017537067939233,151.03884689587173,5.186691321002192,178.87573037057862
11,4.967732536685574,143.70068165702222,5.174234738645351,176.66137041494437
12,4.929872417545224,138.36185866825892,5.158028571914677,173.82144113114435
13,4.903787431421575,134.79935740229774,5.153674824299908,173.06631146122083
14,4.887529375074388,132.62550107679604,5.149420668856893,172.33162431499696
15,4.879363484435029,131.54690557900028,5.150614683230599,172.53751364442175
