Date|Model|Grade|Sentence
27/11/2013|meta-llama/llama-4-maverick|0|Os membros do Copom analisaram a evolução recente e as perspectivas para a economia brasileira e para a economia internacional, no contexto do regime de política monetária, cujo objetivo é atingir as metas fixadas pelo governo para a inflação.  volução recente da economia.
27/11/2013|meta-llama/llama-4-maverick|1|A inflação medida pela variação do Índice Nacional de Preços ao Consumidor Amplo (IPCA) foi de 0, 57% em outubro, 0, 02 pontos percentuais (p.  ) abaixo da registrada em outubro de 2012.
27/11/2013|meta-llama/llama-4-maverick|0|Dessa forma, a inflação acumulada em doze meses recuou para 5, 84% em outubro (5, 45% até outubro de 2012), com os preços livres aumentando 7, 37% (6, 23% até outubro de 2012), e os preços administrados registrando a menor variação (1, 01%) da série histórica iniciada em 1994 (3, 23% até outubro de 2012).
27/11/2013|meta-llama/llama-4-maverick|-1|Especificamente sobre preços livres, os dos bens comercializáveis aumentaram 6, 38% (4, 00% até outubro de 2012), e os dos bens não comercializáveis, 8, 24% (8, 27% até outubro de 2012).
27/11/2013|meta-llama/llama-4-maverick|-1|O Índice de Preços ao Consumidor (IPC), segundo componente mais importante do IGP-DI, variou 5, 36% em doze meses até outubro (5, 97% até outubro de 2012); e o Índice Nacional de Custo da Construção (INCC), componente de menor peso no IGP-DI, 8, 14% (7, 47% até outubro de 2012), em parte reflexo de preços de mão de obra, que variaram 9, 87% no período.
27/11/2013|meta-llama/llama-4-maverick|-1|Por sua vez, o Índice de Preços ao Produtor/Indústria de Transformação (IPP/IT), calculado pelo Instituto Brasileiro de Geografia e Estatística (IBGE), aumentou 0, 62% em setembro, acumulando alta de 5, 86% em doze meses.
27/11/2013|meta-llama/llama-4-maverick|0|O Copom avalia que os efeitos do comportamento dos preços no atacado sobre a inflação para os consumidores dependerão das condições atuais e prospectivas da demanda e das expectativas dos formadores de preços em relação à trajetória futura da inflação.
27/11/2013|meta-llama/llama-4-maverick|0|Entre as categorias de uso, de acordo com dados dessazonalizados pelo IBGE, a produção de bens de capital cresceu 4, 0% em setembro; a de bens de consumo duráveis, 2, 3%; a de bens intermediários permaneceu inalterada e a de bens de consumo semiduráveis e não duráveis recuou 1, 4%.
27/11/2013|meta-llama/llama-4-maverick|0|No que se refere ao crescimento acumulado em doze meses até setembro, houve avanço de 7, 8% na produção de bens de capital; de 3, 1% na de bens de consumo duráveis; de 0, 2% na de bens de consumo semiduráveis e não duráveis; e de 0, 1% na de bens intermediários.
27/11/2013|meta-llama/llama-4-maverick|1|Além disso, de acordo com a série dessazonalizada pelo Banco Central, a taxa de desocupação em outubro atingiu novamente o mínimo da série histórica iniciada em 2002 (5, 3%).
