Date|Model|Grade|Sentence
10/06/2009|meta-llama/llama-4-maverick|0|Os membros do Copom analisaram a evolução recente e as perspectivas para a economia brasileira e para a economia internacional, no contexto do regime de política monetária, cujo objetivo é atingir as metas fixadas pelo governo para a inflação.  volução recente da economia.
10/06/2009|meta-llama/llama-4-maverick|0|A queda da inflação, sob esse critério, nos cinco primeiros meses do ano, refletiu o comportamento dos preços livres, visto que houve aumento da variação dos itens administrados.
10/06/2009|meta-llama/llama-4-maverick|1|Especificamente sobre os preços livres, note-se que, no acumulado em doze meses, tanto os preços de bens comercializáveis quanto os de não comercializáveis mostraram desaceleração, com variação de 4, 96% e 6, 31% em maio, respectivamente, ante 6, 99% e 7, 10% em dezembro (7, 09% e 7, 70% no mesmo mês do ano anterior).
10/06/2009|meta-llama/llama-4-maverick|-1|Contudo, no caso dos preços de serviços, cuja dinâmica tende a exibir maior persistência do que a dos preços de bens, a inflação acumulada em doze meses avançou de 6, 39% em dezembro passado para 7, 23% em maio (5, 58% em maio de 2008).
10/06/2009|meta-llama/llama-4-maverick|1|Em síntese, o conjunto das informações disponíveis sugere que o ciclo inflacionário observado no ano passado vem sendo superado, gradativamente, em processo que deve continuar a ser liderado pelo comportamento dos preços livres, uma vez que a inflação dos preços administrados deve mostrar maior persistência.
10/06/2009|meta-llama/llama-4-maverick|1|As taxas de variação acumuladas em doze meses deslocaram-se de 6, 09%, 4, 82% e 4, 92% em dezembro para 5, 96%, 4, 65% e 4, 34% em maio, para o índice por exclusão, médias aparadas com e sem suavização, respectivamente, evidenciando convergência para o valor central da meta.
10/06/2009|meta-llama/llama-4-maverick|1|Sob esse critério, a desaceleração do IGP-DI tem refletido basicamente o comportamento de seu principal componente, o Índice de Preços no Atacado – Disponibilidade Interna (IPA-DI), que recuou de 4, 98% em março para 1, 18% em maio (15, 36% em maio de 2008).
10/06/2009|meta-llama/llama-4-maverick|-1|Por sua vez, o Índice de Preços ao Consumidor – Brasil (IPC-Br) variou 5, 55% até maio (5, 59% em maio de 2008), e, na mesma base de comparação, o Índice Nacional da Construção Civil (INCC) variou 8, 98% (8, 06% em maio de 2008).
10/06/2009|meta-llama/llama-4-maverick|0|Conforme destacado em Notas de reuniões anteriores, o Copom avalia que os efeitos do comportamento dos preços no atacado sobre a inflação para os consumidores dependerão das condições atuais e prospectivas da demanda e das expectativas dos formadores de preços em relação à trajetória futura da inflação.
10/06/2009|meta-llama/llama-4-maverick|0|formação bruta de capital fixo (FBCF) teve contração de 14, 0%, e o crescimento do consumo das famílias alcançou 1, 3%, na mesma base de comparação, sustentado pela massa salarial real.
10/06/2009|meta-llama/llama-4-maverick|1|Nos próximos trimestres, a trajetória do comércio continuará sendo sustentada pelas transferências governamentais e pelo crescimento da massa salarial real, cuja evolução deve ser beneficiada pela redução da inflação, mas será também afetada pela recuperação nas condições de acesso ao crédito e pela evolução da confiança dos consumidores.
10/06/2009|meta-llama/llama-4-maverick|1|Por sua vez, o Nuci mensal sem ajuste sazonal, calculado pela Fundação Getulio Vargas (FGV), teve elevação em maio, para 78, 7%, 6, 9   abaixo do patamar observado no mesmo mês de 2008.
10/06/2009|meta-llama/llama-4-maverick|0|A propósito, como assinalado em Notas anteriores das reuniões do Copom, a trajetória da inflação mantém estreita relação com os desenvolvimentos correntes e prospectivos no tocante à ampliação da oferta de bens e de serviços para o adequado atendimento à demanda.
10/06/2009|meta-llama/llama-4-maverick|0|O ajuste de preços relativos e a acomodação do ritmo de expansão da demanda doméstica contribuem para a recuperação do superávit comercial, mas a piora dos termos de intercâmbio atua na direção oposta.
10/06/2009|meta-llama/llama-4-maverick|1|Nas economias maduras, em que a ancoragem das expectativas de inflação é mais forte e a atividade econômica vem se enfraquecendo consideravelmente e há mais tempo, as pressões inflacionárias têm mostrado redução rápida.
10/06/2009|meta-llama/llama-4-maverick|-1|acúmulo de sinais de que a economia mundial estaria próxima de uma inflexão, bem como a deterioração das finanças públicas, têm resultado na elevação da estrutura a termo de taxas de juros em grandes economias maduras.
10/06/2009|meta-llama/llama-4-maverick|0|A incerteza que envolve essas cotações segue elevada, uma vez que o cenário prospectivo depende da evolução da demanda, especialmente nas economias emergentes, da perspectiva de evolução da oferta global, condicionada pelo ritmo de maturação de investimentos no setor, além das questões geopolíticas que atuam sobre os preços dessa mercadoria.
10/06/2009|meta-llama/llama-4-maverick|0|Essa projeção baseia-se em modelos de determinação endógena de preços administrados, que consideram, entre outros, componentes sazonais, variações cambiais, inflação de preços livres e inflação medida pelo Índice Geral de Preços (IGP);.
10/06/2009|meta-llama/llama-4-maverick|0|a trajetória estimada para a taxa do pré-DI de 360 dias indica sobre a taxa Selic, no cenário de referência, de 20   no quarto trimestre de 2009 e de 61   no último trimestre de 2010.
10/06/2009|meta-llama/llama-4-maverick|1|Considerando-se as hipóteses do cenário de referência, que leva em conta a manutenção da taxa de câmbio em 1, 95 R$/US$ e da taxa Selic em 10, 25%   em todo o horizonte, a projeção para a inflação em 2009 elevou-se em relação ao valor considerado na reunião do Copom de abril, mas ainda se encontra abaixo do valor central de 4, 50% fixado como meta pelo Conselho Monetário Nacional (CMN).
10/06/2009|meta-llama/llama-4-maverick|1|No cenário de mercado, que leva em conta as trajetórias de câmbio e de juros apuradas pela Gerin junto a analistas, no período imediatamente anterior à reunião do Copom, a projeção de inflação para 2009 também se elevou em relação ao valor considerado na última reunião do Copom, mas também se encontra abaixo do valor central para a meta de inflação.
10/06/2009|meta-llama/llama-4-maverick|1|Para 2010, no cenário de referência, a projeção elevou-se em relação ao valor considerado na reunião do Copom de abril, mas ainda se encontra sensivelmente abaixo do valor de 4, 50% para a meta de inflação.
10/06/2009|meta-llama/llama-4-maverick|1|Mesmo assim, cabe notar que a trajetória dos índices de preços ainda evidencia redução das pressões inflacionárias externas, especialmente nas economias maduras, mas também em algumas emergentes.
10/06/2009|meta-llama/llama-4-maverick|1|Dessa forma, a despeito da recente elevação dos preços de, o efeito líquido da desaceleração global sobre a trajetória da inflação doméstica segue sendo, até o momento, predominantemente benigno.
10/06/2009|meta-llama/llama-4-maverick|0|O Comitê avalia que a materialização desse repasse, bem como a generalização de pressões inicialmente localizadas sobre preços ao consumidor, segue dependendo de forma crítica das expectativas dos agentes econômicos para a inflação.
10/06/2009|meta-llama/llama-4-maverick|1|A propósito, as expectativas de inflação para 2009 e 2010 se mantiveram em patamares inferiores ao da meta, desde a última reunião do Copom, e continuam sendo monitoradas com particular atenção.
