Date|Model|Grade|Sentence
07/03/2007|microsoft/phi-4|0|Os membros do Comitê de Política Monetária (Copom) analisaram a evolução recente e as perspectivas para a economia brasileira e para a economia internacional, no contexto do regime de política monetária, cujo objetivo é atingir as metas fixadas pelo governo para a inflação.
07/03/2007|microsoft/phi-4|0|A inflação mensal medida pelo Índice Nacional de Preços ao Consumidor Amplo (IPCA) mostrou um ligeiro declínio em janeiro e atingiu 0, 44%, contra 0, 48% no mês anterior e 0, 59% em janeiro de 2006.
07/03/2007|microsoft/phi-4|-1|A desaceleração da inflação em janeiro foi determinada pelo comportamento dos preços dos bens monitorados e administrados por contrato, que variaram 0, 27% (0, 83% em dezembro), ao passo que os preços livres sofreram incremento de 0, 52% (0, 32 em dezembro).
07/03/2007|microsoft/phi-4|-1|Por sua vez, a aceleração da inflação dos preços livres esteve associada ao comportamento dos preços dos bens não comercializáveis, que se elevaram 0, 80% (0, 24% em dezembro), haja vista que os bens comercializáveis variaram apenas 0, 22% (0, 40% em dezembro).
07/03/2007|microsoft/phi-4|0|Os preços dos serviços considerados pelo IPCA variaram 0, 48% em janeiro, exibindo aceleração substancial frente à inflação de dezembro (0, 19%), mas inferior à variação observada em janeiro de 2006 (0, 68%).
07/03/2007|microsoft/phi-4|0|Dados parciais referentes a fevereiro, já captados, por exemplo, pelo IPCA-15 e pelas respectivas medidas subjacentes de inflação, sugerem que a inflação pode estar se estabilizando.
07/03/2007|microsoft/phi-4|1|Em que pese a aceleração inflacionária observada no final de 2006 e no início de 2007, o cenário mais provável é que a inflação continue evoluindo segundo a trajetória das metas.
07/03/2007|microsoft/phi-4|-1|Por sua vez, após avançar de 0, 12% em novembro para 0, 27% em dezembro, o núcleo por médias aparadas sem suavização de itens preestabelecidos elevou-se novamente em janeiro, para 0, 35%.
07/03/2007|microsoft/phi-4|0|A inflação mais ampla, medida pelo Índice Geral de Preços – Disponibilidade Interna (IGP-DI), subiu para 0, 43% em janeiro (0, 26% no mês anterior), mas, em fevereiro, recuou para 0, 23%.
07/03/2007|microsoft/phi-4|-1|No acumulado em doze meses, após alcançar 3, 49% em janeiro-a primeira queda desde maio de 2006-a inflação medida pelo IGP-DI voltou a subir em fevereiro e se situou em 3, 79%, praticamente o mesmo nível observado em dezembro, sugerindo sinais de acomodação desse índice.
07/03/2007|microsoft/phi-4|0|Esse comportamento sugere que o processo de realinhamento de preços relativos observado ao longo dos últimos meses de 2006 – liderado, sobretudo, pelos preços agrícolas – parece estar chegando ao fim, hipótese que havia sido levantada no último Relatório de Inflação.
07/03/2007|microsoft/phi-4|0|Conforme destacado nas Notas de reuniões anteriores do Copom, os efeitos do comportamento dos preços no atacado sobre a inflação para os consumidores dependerão das condições prospectivas da demanda e das expectativas dos formadores de preços em relação à trajetória futura da inflação.
07/03/2007|microsoft/phi-4|0|O Produto Interno Bruto (PIB) cresceu 2, 9% em 2006, tendo mostrado aceleração no quarto trimestre, seja na comparação contra igual trimestre do ano anterior, seja na comparação com o terceiro trimestre.
07/03/2007|microsoft/phi-4|1|Segundo dados dessazonalizados pelo Instituto Brasileiro de Geografia e Estatística (IBGE), no quarto trimestre a economia brasileira cresceu 1, 1% em relação ao trimestre anterior e 3, 8% ante o mesmo trimestre de 2005 (0, 6   acima dos 3, 2% observados no terceiro trimestre), e os dados do segundo e do terceiro trimestre foram revisados, indicando elevação de cerca de 0, 2   para o crescimento em cada um daqueles períodos.
07/03/2007|microsoft/phi-4|1|Considerando a série histórica, pela primeira vez desde o final de 1986, a economia cresce consecutivamente por treze trimestres, quando se compara com o trimestre equivalente do ano anterior, sugerindo consolidação do processo de expansão.
07/03/2007|microsoft/phi-4|1|O consumo das famílias (com 3, 8% de expansão) também teve desempenho acima da média, em grande parte devido à elevação da renda dos assalariados e à melhoria do mercado de crédito.
07/03/2007|microsoft/phi-4|1|Esse movimento foi impulsionado pela expansão de 6, 8%, frente a dezembro de 2005, no volume de vendas de hiper e supermercados, segmento influenciado pela continuidade do crescimento do emprego e da renda, e pelo crescimento de 6, 1% em móveis e eletrodomésticos, decorrente do crescimento da massa salarial e das melhores condições de crédito.
07/03/2007|microsoft/phi-4|1|Tendo em vista os fatores de sustentação do consumo que atuam na economia, como o crescimento da massa salarial real e a expansão do crédito, amparados pelos efeitos defasados da flexibilização monetária já implementada, o comportamento das vendas em dezembro provavelmente representou uma flutuação típica de dados de alta freqüência, sem necessariamente apontar para reversão da tendência de expansão das vendas.
07/03/2007|microsoft/phi-4|0|Dessa forma, em que pese a expectativa de aceleração do crescimento da demanda agregada em 2007, ainda não se antecipam descompassos significativos entre oferta e demanda agregada que possam determinar desvios da inflação da trajetória de metas.
07/03/2007|microsoft/phi-4|1|Como ressaltado em Notas das reuniões do Copom, a trajetória da inflação mantém estreita relação com os desenvolvimentos correntes e prospectivos no tocante à ampliação da oferta de bens e serviços para o adequado atendimento à demanda.
07/03/2007|microsoft/phi-4|-1|Esse foi o foco central das oscilações de confiança e aumento de volatilidade que caracterizaram os centros financeiros internacionais nas últimas semanas, ainda que existam também incertezas quanto à economia e aos mercados da Ásia.
07/03/2007|microsoft/phi-4|1|Na avaliação do Copom, essa instabilidade dos mercados financeiros globais e seus reflexos nos preços de ativos brasileiros não configuram um quadro de crise, tanto devido ao caráter potencialmente transitório de suas causas principais, quanto graças aos sólidos fundamentos da economia brasileira.
07/03/2007|microsoft/phi-4|1|A redução consistente da inflação, os vultosos e persistentes superávits comerciais, a geração de superávits primários adequados, a ampliação das reservas internacionais, a melhora do perfil da dívida pública interna e a recompra de títulos soberanos no mercado internacional têm tornado o País cada vez mais resistente a choques.
07/03/2007|microsoft/phi-4|1|Dessa forma, o Copom continua atribuindo baixa probabilidade a um cenário de deterioração significativa nos mercados financeiros internacionais, ou seja, suficiente para comprometer as condições de financiamento do País.
07/03/2007|microsoft/phi-4|0|Na comparação com a reunião do Copom de janeiro, a projeção de reajuste da tarifa de telefonia fixa permaneceu em 3, 9% para o acumulado de 2007, ao passo que, no caso do preço da eletricidade, foi alterada de 4, 6% para 3, 3%, para o acumulado de 2007;.
07/03/2007|microsoft/phi-4|0|Essa projeção baseia-se no modelo de determinação endógena de preços administrados, que considera componentes sazonais, variações cambiais, inflação de preços livres e inflação medida pelo Índice Geral de Preços (IGP);.
07/03/2007|microsoft/phi-4|1|Essa redução deve-se, basicamente, à incorporação da inflação ocorrida em janeiro e a uma diminuição das expectativas de inflação para o primeiro trimestre de 2007.
