epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.189288121241551,1325.159516839479,6.4654952783992785,642.582541898833
2,6.427412328424749,618.5712160819895,5.997474905189302,402.4113826098637
3,6.061287001534537,428.9271116308733,5.759111057174167,317.0663497478177
4,5.8191753991476665,336.6943007208167,5.597998822031532,269.8857771866042
5,5.633893573677147,279.7492241102862,5.499039180262365,244.45694033658017
6,5.4854159226546155,241.14922256732606,5.418288983616491,225.4929700735131
7,5.367454241563033,214.31657440651088,5.36436356887315,213.65521457284802
8,5.27112946048245,194.63567164520515,5.309879467109833,202.32584000012497
9,5.192909835220932,179.9915373784693,5.27976032789151,196.32281660928814
10,5.129651578394445,168.95823908719788,5.2547354466970075,191.4708249142553
11,5.07930002679358,160.66155777460986,5.231047371981637,186.9885475594636
12,5.041971306700806,154.7748231380137,5.22958611128966,186.7155080845759
13,5.016491286880844,150.8809758943467,5.216622080998448,184.31054526994606
14,4.9996964105002055,148.36810926451665,5.215730216680833,184.14623855180025
15,4.991503115776893,147.15745202617182,5.214044380815969,183.8360597472083
