epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.465307308197022,1746.3921463892518,6.914007624894559,1006.2719326268198
2,7.147384490966797,1270.7778737492058,6.702818282921157,814.6986440181645
3,6.688325338363647,802.97641175322,6.315023292038969,552.8149366286592
4,6.420072206497192,614.0474507403643,6.12842737015136,458.71420549303525
5,6.221443984985352,503.42965228311925,5.948062029284632,383.01035649984635
6,6.03802837562561,419.0659791340142,5.79865922356794,329.8569987982546
7,5.874390180587769,355.80761610718935,5.678136409828049,292.4040006302574
8,5.734372249603272,309.3187348412364,5.593467132202879,268.66550558973375
9,5.6161870136260985,274.8394237884363,5.528766641217078,251.83311881483905
10,5.5225726337432866,250.27808351655025,5.4727388798833605,238.1114591693304
11,5.445624761581421,231.74201800360416,5.438836356979644,230.17418697862087
12,5.3789638252258305,216.79751888135897,5.402802422803319,222.02776082227413
13,5.324663320541382,205.33921532971272,5.385568999673078,218.2342439998316
14,5.2815196952819825,196.66852459534027,5.351564848779918,210.93812600290443
15,5.2469872398376465,189.99300198753778,5.338526902227344,208.20577680701766
16,5.219912147521972,184.91793785798626,5.329983867142729,206.43464374880034
17,5.200466436386108,181.35681356667692,5.319911118467411,204.365716847585
18,5.187862970352173,179.08543282867979,5.314650169532456,203.29338246869946
19,5.179209213256836,177.54235732371214,5.313155945189699,202.98984338211554
20,5.176232576370239,177.01466395936524,5.313113780221539,202.9812845022763
