epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.4637509555816655,1743.6762583926838,6.913438488052277,1005.6993891398583
2,7.065808338165283,1171.2283374778965,6.601406535988082,736.1298545567313
3,6.615027080535889,746.2249382332902,6.2851598094323435,536.5500295420184
4,6.3792117366790775,589.4628725148418,6.078522240758656,436.383847738332
5,6.163385881423951,475.0337629597993,5.881535239419537,358.35898644831883
6,5.974678806304931,393.3417419117869,5.757634128068021,316.59841086863156
7,5.82394361114502,338.30356413050686,5.6425344638481825,282.17698031293094
8,5.6986797847747805,298.47309201759333,5.5722992354524346,263.03819123391725
9,5.589843099594116,267.6936151815948,5.511605784707441,247.5483173836156
10,5.497166093826294,243.9994799226288,5.459917051920634,235.07792429418146
11,5.420052816390991,225.89105293714263,5.418715178324077,225.58909446635502
12,5.355948013305664,211.86473176317102,5.381383173480005,217.32266257676574
13,5.301225114822388,200.58239597496936,5.360629664209789,212.85893391398383
14,5.258720735549927,192.23541400065994,5.340438539539269,208.60417141019138
15,5.22337954902649,185.56023550231464,5.3270863121855045,205.83735378161097
16,5.197678281784057,180.85186699398594,5.318064389257374,203.98865697964897
17,5.178479108810425,177.4127801673887,5.311329680003092,202.61946840231866
18,5.165483781814575,175.12215899773497,5.307673269831492,201.87996131160546
19,5.157193485260009,173.67634575739785,5.305532482855334,201.44824159453597
20,5.153753982543945,173.0800116287715,5.304643648113319,201.2692669499129
