epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.145909917699945,1268.9053995579482,6.390041274248001,595.8811737278066
2,6.363820589505709,580.4598240378242,5.945780534867004,382.13751657791306
3,6.009239057679991,407.1733669140775,5.717384900278904,304.10860785344204
4,5.775157537850943,322.1951886581437,5.5658844261603315,261.35625182849077
5,5.594276809311294,268.8831259886693,5.468216885638358,237.03715135882436
6,5.449262377979991,232.58654166384397,5.395957039630688,220.51308590429113
7,5.333407681186001,207.14264892849135,5.345370596806042,209.63556047391046
8,5.240128513816353,188.69435067864356,5.296294384750554,199.5958126102128
9,5.162583305880978,174.61495730884906,5.271557532039027,194.71900747570848
10,5.099882191115921,164.00258520021814,5.247950248324346,190.17605498751487
11,5.051695910367099,156.28728909734724,5.239078291659225,188.49628371599738
