epoch,train_loss,train_ppl,val_loss,val_ppl
1,7.472631519317627,1759.2300475281975,6.914770572342558,1007.0399581741212
2,7.123578622817993,1240.8831499797363,6.664436692677572,784.0216954046768
3,6.665231872558594,784.6453816216491,6.322169090887743,556.7793886853411
4,6.420838428497315,614.5181277047357,6.12249931232658,456.0029652920018
5,6.20976756477356,497.5855814271604,5.942290095369259,380.80601381322646
6,6.036256809234619,418.32423314989467,5.805616289127372,332.1598367732624
7,5.890955448150635,361.7507533954578,5.698357725428964,298.37698144631884
8,5.764528474807739,318.7886916924333,5.618172623868474,275.3856899196538
9,5.654168037414551,285.47887615643174,5.556773148610921,258.98577790054145
10,5.563322509765625,260.68753592494556,5.500272474460259,244.7586136504687
11,5.487575542449951,241.67057596193715,5.454434069901883,233.79252339753168
12,5.423127878189087,226.58675099360914,5.426196819008467,227.2832004573384
13,5.368560960769654,214.55389397454275,5.3942472497860114,220.1363770076885
14,5.323498188018799,205.10010725511714,5.380413656748697,217.11206672390264
15,5.28892214012146,198.12975416347834,5.363447566803344,213.45959556146198
16,5.262055061340332,192.87745929864906,5.353061781100884,211.25412255516105
17,5.242321304321289,189.108571843289,5.344323957180548,209.41626237246655
18,5.228572162628174,186.52628409299288,5.3405172490788075,208.62059119465724
19,5.221312131881714,185.1770013789491,5.338299163658462,208.15836572024605
20,5.217631629943847,184.496709741811,5.337941310791198,208.08388897888057
